ctrs_agenda,ctrs_feedback,ctrs_understanding,ctrs_interpersonal,ctrs_collaboration,ctrs_pacing,ctrs_discovery,ctrs_focus,ctrs_strategy,ctrs_technique,ctrs_homework,conversation_id,ctrs_overall,pid
0,0,2,2,0,2,0,0,0,0,0,gptchats_57316,0.5454545454545454,80343450
0,0,2,3,0,2,0,0,0,0,0,gptchats_45712,0.6363636363636364,80339441
2,2,3,3,2,2,2,2,2,2,0,gptchats_55501,2.0,80335761
2,2,3,3,2,2,2,2,2,2,2,gptchats_8696,2.1818181818181817,80237871
0,0,2,2,0,0,0,0,0,0,0,gptchats_33684,0.3636363636363636,80335737
2,2,3,3,2,2,2,2,2,2,0,gptchats_9588,2.0,80239308
2,2,3,3,3,3,2,2,2,2,0,gptchats_27801,2.1818181818181817,80328308
2,2,3,3,2,3,2,2,2,2,0,gptchats_61854,2.090909090909091,10343051
0,0,1,1,0,1,0,0,0,0,0,gptchats_50451,0.2727272727272727,80340388
0,0,2,2,0,2,0,0,0,0,0,gptchats_56020,0.5454545454545454,80342523
0,0,2,2,0,0,0,0,0,0,0,gptchats_59313,0.3636363636363636,80345127
2,2,3,3,3,3,3,3,3,3,0,coaching_9,2.5454545454545454,80231022
4,3,4,4,4,4,4,4,3,3,0,coaching_21407,3.363636363636364,20319546
0,0,2,2,2,2,2,2,2,2,0,gptchats_22979,1.4545454545454546,80230437
2,2,3,3,2,2,2,2,2,2,0,gptchats_6693,2.0,80235338
2,1,3,3,2,2,1,2,1,1,0,gptchats_74281,1.6363636363636365,70103760
2,2,3,3,2,3,2,2,2,2,2,gptchats_72828,2.272727272727273,7046504
2,2,3,3,2,2,2,2,2,2,0,gptchats_14575,2.0,80235429
2,2,3,3,3,3,2,2,2,2,0,coaching_22668,2.1818181818181817,99358231
2,2,3,3,2,2,2,2,2,2,0,gptchats_56746,2.0,80340914
2,2,3,3,2,2,2,2,2,2,0,gptchats_10713,2.0,80240786
0,0,2,2,0,2,0,0,0,0,0,gptchats_2393,0.5454545454545454,80228533
2,2,3,3,2,2,2,2,2,2,2,gptchats_66691,2.1818181818181817,80340372
0,0,2,2,0,0,0,0,0,0,0,gptchats_56752,0.3636363636363636,80342883
2,2,3,3,2,2,2,2,2,2,0,gptchats_68864,2.0,30355457
2,2,3,3,2,2,2,2,2,2,0,gptchats_59461,2.0,80261928
0,0,2,1,0,1,0,2,2,1,0,gptchats_24812,0.8181818181818182,80315522
0,0,2,2,0,0,0,2,0,0,0,gptchats_19045,0.5454545454545454,80272185
2,2,3,3,2,2,2,2,2,2,0,gptchats_1856,2.0,80227703
0,0,1,1,0,0,0,0,0,0,0,gptchats_45048,0.1818181818181818,80339137
0,0,1,1,0,1,0,0,0,0,0,gptchats_25964,0.2727272727272727,80321893
2,2,3,3,2,2,2,2,2,2,0,gptchats_7599,2.0,80230283
2,2,3,3,2,2,2,2,2,2,2,gptchats_64938,2.1818181818181817,80226900
2,0,2,2,2,2,0,0,0,0,0,gptchats_62391,0.9090909090909092,10348810
2,0,2,2,2,2,0,2,0,0,0,gptchats_6687,1.0909090909090908,80235018
0,0,2,2,1,1,0,1,1,1,0,gptchats_12676,0.8181818181818182,80238962
2,2,3,3,2,2,2,2,2,2,0,gptchats_19723,2.0,80278072
2,2,3,3,2,3,2,2,2,2,0,gptchats_13700,2.090909090909091,80229265
0,0,2,2,2,2,0,0,0,0,0,gptchats_61698,0.7272727272727273,10347768
0,0,2,2,0,0,0,0,0,0,0,gptchats_56034,0.3636363636363636,80339095
2,2,3,3,3,3,2,2,2,2,0,gptchats_61673,2.1818181818181817,80326172
0,0,1,1,0,1,0,0,0,0,0,gptchats_3714,0.2727272727272727,80230503
3,3,3,3,3,3,3,3,3,3,3,coaching_11341,3.0,80337828
2,2,3,3,2,2,2,2,2,2,2,coaching_12648,2.1818181818181817,80338594
2,2,3,3,3,3,2,2,2,2,0,gptchats_25031,2.1818181818181817,80315726
2,1,2,2,2,2,2,2,2,2,0,gptchats_1103,1.7272727272727273,80225785
2,0,3,3,2,2,0,1,0,0,0,gptchats_73277,1.181818181818182,40304062
2,2,3,3,3,3,2,2,2,2,0,gptchats_22986,2.1818181818181817,80287857
0,0,2,2,0,0,0,0,0,0,0,gptchats_7572,0.3636363636363636,80235635
2,2,3,3,3,2,2,2,2,2,2,gptchats_8127,2.272727272727273,80231019
2,2,3,3,2,2,2,2,2,2,0,gptchats_1665,2.0,80227410
2,2,3,3,2,2,2,2,2,2,0,gptchats_22038,2.0,80277758
2,2,3,3,2,2,2,2,2,2,0,gptchats_42914,2.0,80337932
2,2,3,3,2,2,2,2,2,2,0,gptchats_15694,2.0,80253066
2,2,3,3,3,3,2,2,2,2,0,gptchats_68657,2.1818181818181817,20326097
0,0,1,1,0,0,0,0,0,0,0,gptchats_12393,0.1818181818181818,80243004
2,2,3,3,2,2,2,2,2,2,0,gptchats_69549,2.0,40271154
2,0,3,3,2,2,2,2,2,2,0,gptchats_61115,1.818181818181818,80334542
0,1,2,2,1,1,1,1,1,1,0,gptchats_27140,1.0,80326060
2,2,3,3,2,2,2,2,2,2,0,gptchats_29179,2.0,80332518
2,2,3,3,2,2,2,2,2,2,0,gptchats_5417,2.0,80228660
2,0,2,2,2,2,0,2,2,2,0,gptchats_2378,1.4545454545454546,80228519
2,2,2,2,2,2,2,2,2,2,0,gptchats_3066,1.818181818181818,80229417
2,0,2,2,2,2,2,2,2,2,0,gptchats_47878,1.6363636363636365,80338919
4,4,4,4,4,4,4,4,4,4,4,coaching_19615,4.0,80344767
2,0,2,2,2,2,0,0,0,0,0,gptchats_73505,0.9090909090909092,70110663
2,2,3,3,2,2,2,2,2,2,0,gptchats_34896,2.0,80336075
4,3,4,4,4,4,4,4,3,3,0,coaching_7739,3.363636363636364,80333932
2,0,2,2,2,2,2,2,2,2,0,gptchats_63070,1.6363636363636365,80342033
2,2,3,3,2,2,2,2,2,2,0,gptchats_12851,2.0,80241196
2,2,3,3,2,2,2,2,2,2,0,gptchats_75612,2.0,10336271
2,2,3,3,2,2,2,2,2,2,0,gptchats_7566,2.0,80236274
2,2,3,3,2,2,2,2,2,2,0,gptchats_22992,2.0,80229160
2,2,3,3,2,2,2,2,2,2,0,gptchats_28501,2.0,80312065
2,2,3,3,2,3,2,2,2,2,0,gptchats_3700,2.090909090909091,80230488
2,0,2,2,2,2,2,2,2,2,0,gptchats_67216,1.6363636363636365,99350283
0,0,2,2,0,0,0,0,0,0,0,gptchats_5371,0.3636363636363636,80232265
0,0,1,2,0,0,0,0,0,0,0,gptchats_43388,0.2727272727272727,80338431
2,2,3,3,3,3,2,2,2,2,0,gptchats_52285,2.1818181818181817,80336135
0,0,2,2,0,0,0,0,0,0,0,gptchats_6888,0.3636363636363636,80232264
2,2,3,3,2,2,2,2,2,2,0,gptchats_12879,2.0,80235015
4,4,5,4,4,4,4,4,4,4,4,coaching_5660,4.090909090909091,80264212
0,0,2,2,0,1,0,0,0,0,0,gptchats_28529,0.4545454545454545,80330643
2,2,3,3,2,2,2,2,2,2,0,gptchats_4047,2.0,80231106
2,2,3,3,2,2,2,2,2,2,0,gptchats_40859,2.0,80336533
2,2,3,3,3,3,2,2,2,2,2,gptchats_66120,2.363636363636364,6011570
2,2,3,3,2,2,2,2,2,2,0,gptchats_39424,2.0,80323960
2,2,3,3,3,3,2,2,2,2,0,gptchats_60551,2.1818181818181817,80337682
2,2,3,3,3,3,2,2,2,2,0,gptchats_51954,2.1818181818181817,80340869
2,2,3,3,2,2,2,2,2,2,0,gptchats_5359,2.0,80230790
2,2,3,3,3,2,2,2,2,2,0,gptchats_26262,2.090909090909091,80322109
2,2,3,3,2,2,2,2,2,2,0,gptchats_19092,2.0,80238603
0,0,2,2,0,1,0,0,0,0,0,gptchats_67558,0.4545454545454545,40360069
2,0,3,3,2,2,1,1,1,1,0,gptchats_66646,1.4545454545454546,30354861
2,2,3,3,2,2,2,2,2,2,0,gptchats_58970,2.0,80344745
2,2,3,3,2,2,2,2,2,2,0,gptchats_7228,2.0,80234277
2,2,3,3,2,2,2,2,2,2,0,gptchats_15870,2.0,80236585
2,2,3,3,2,2,2,2,2,2,0,gptchats_62420,2.0,80310921
2,0,2,2,2,2,2,2,2,0,0,gptchats_54192,1.4545454545454546,80330042
2,2,3,2,2,2,2,2,2,2,0,gptchats_15864,1.9090909090909092,80229345
2,2,3,3,2,2,2,2,2,2,0,gptchats_75148,2.0,40365908
2,0,2,2,2,2,0,0,0,0,0,coaching_11275,0.9090909090909092,99337785
2,2,3,3,3,3,2,2,2,2,0,coaching_17604,2.1818181818181817,80338958
2,2,3,3,2,3,2,2,2,2,0,coaching_18537,2.090909090909091,80344270
2,2,3,3,2,2,2,2,2,2,0,gptchats_2344,2.0,80228483
2,0,2,2,2,2,0,0,0,0,0,gptchats_69561,0.9090909090909092,80333927
2,2,3,3,2,2,2,2,2,2,0,gptchats_58964,2.0,80330625
0,0,2,2,0,0,0,0,0,0,0,gptchats_19938,0.3636363636363636,80280256
2,2,3,3,2,2,2,2,2,2,0,gptchats_4053,2.0,80231114
2,0,2,2,2,2,0,0,0,0,0,gptchats_69207,0.9090909090909092,30295387
2,2,3,3,2,3,2,2,2,2,0,gptchats_66134,2.090909090909091,40352887
2,2,3,3,2,2,2,2,2,2,0,gptchats_20161,2.0,80281296
2,0,4,4,4,4,4,4,4,4,0,coaching_15775,3.090909090909091,80339244
2,2,3,3,3,3,3,3,3,3,0,gptchats_2422,2.5454545454545454,80228567
2,2,2,2,2,2,2,2,2,2,0,gptchats_26510,1.818181818181818,80324115
0,0,0,0,0,0,0,0,0,0,0,gptchats_19588,0.0,80225058
2,2,4,4,3,3,3,3,3,3,0,gptchats_14993,2.727272727272727,80252616
2,2,3,3,3,3,3,3,3,3,2,coaching_15480,2.727272727272727,80338950
4,3,4,4,4,4,3,3,3,3,3,coaching_20241,3.4545454545454546,80346746
2,2,3,3,2,2,2,2,2,2,0,gptchats_68496,2.0,7089163
2,2,3,2,2,2,2,2,2,2,0,gptchats_11633,1.9090909090909092,80240480
2,0,2,2,2,2,2,2,2,2,0,gptchats_58555,1.6363636363636365,80344447
2,2,3,3,2,2,2,2,2,2,0,gptchats_27381,2.0,80316154
5,5,5,5,5,5,5,5,5,5,5,gptchats_22091,5.0,80293637
2,2,3,3,2,2,2,2,2,2,0,gptchats_69788,2.0,9956023
2,2,3,3,2,2,2,2,2,2,0,gptchats_18171,2.0,80253273
2,2,3,3,3,3,2,2,2,2,0,gptchats_37192,2.1818181818181817,80336007
2,2,3,3,2,2,2,2,2,2,0,gptchats_51217,2.0,80332523
2,2,3,3,2,2,2,2,2,2,0,gptchats_17242,2.0,80259739
2,2,3,3,2,2,2,2,2,2,0,gptchats_18617,2.0,80259506
2,2,3,3,2,2,2,2,2,2,0,gptchats_671,2.0,80224810
0,0,1,1,0,0,0,0,0,0,0,gptchats_44472,0.1818181818181818,10336247
2,2,3,3,2,2,2,2,2,2,0,gptchats_71879,2.0,60101638
2,2,3,3,3,3,2,2,2,2,2,gptchats_58233,2.363636363636364,80344171
2,2,3,3,2,2,2,2,2,2,0,gptchats_19509,2.0,80277510
2,2,3,3,2,2,2,2,2,2,0,gptchats_21096,2.0,80281022
2,2,3,3,2,2,2,2,2,2,0,gptchats_15333,2.0,80230613
2,2,3,3,2,2,2,2,2,2,0,gptchats_55717,2.0,80336007
2,2,3,3,2,2,2,2,2,2,0,gptchats_8480,2.0,80233689
2,2,3,3,2,2,2,2,2,2,0,gptchats_15327,2.0,80253949
2,2,3,3,3,3,2,2,2,2,2,gptchats_13756,2.363636363636364,80245964
2,2,3,3,2,2,2,2,2,2,0,gptchats_9952,2.0,80239897
0,0,2,2,0,0,0,0,0,0,0,gptchats_51565,0.3636363636363636,80339442
0,0,3,3,0,0,0,0,0,0,0,gptchats_39815,0.5454545454545454,80336027
2,0,3,3,2,2,1,2,1,0,0,gptchats_47461,1.4545454545454546,80339046
2,2,3,3,2,2,2,2,2,2,0,gptchats_27395,2.0,80325979
2,2,3,3,3,3,2,2,2,2,0,gptchats_41010,2.1818181818181817,80326172
2,2,3,3,2,2,2,2,2,2,0,gptchats_18165,2.0,80255290
2,2,3,3,2,2,2,2,2,2,0,gptchats_13030,2.0,80243892
2,2,3,3,2,2,2,2,2,2,0,gptchats_14987,2.0,80252803
2,2,3,3,2,2,2,2,2,2,0,gptchats_2191,2.0,80228297
2,2,3,3,2,2,2,2,2,2,2,gptchats_58569,2.1818181818181817,80255247
2,2,3,3,2,2,2,2,2,2,0,gptchats_59677,2.0,80239960
2,2,3,3,2,2,2,2,2,2,0,gptchats_14777,2.0,80237603
2,2,3,3,2,2,2,2,2,2,0,gptchats_12306,2.0,80241184
4,4,4,4,4,4,4,4,4,4,4,coaching_8185,4.0,80334847
2,2,3,3,2,2,2,2,2,2,0,gptchats_17518,2.0,80261454
0,0,2,2,0,0,0,0,0,0,0,gptchats_5198,0.3636363636363636,80232171
2,2,3,3,3,2,2,2,2,2,0,gptchats_37810,2.090909090909091,80336756
0,0,2,2,0,0,0,0,0,0,0,gptchats_60790,0.3636363636363636,80346279
2,2,3,3,2,2,2,2,2,2,0,gptchats_11169,2.0,80241219
2,2,3,3,2,2,2,2,2,2,0,gptchats_71845,2.0,30353367
2,2,3,3,2,2,2,2,2,2,0,gptchats_19535,2.0,80259363
4,3,4,4,4,4,3,3,3,3,3,coaching_22318,3.4545454545454546,7051605
0,1,2,2,1,2,1,1,1,1,0,gptchats_659,1.0909090909090908,80224785
2,2,3,3,3,2,2,2,2,2,0,gptchats_46025,2.090909090909091,80338991
2,2,3,3,2,2,2,2,2,2,0,gptchats_40454,2.0,80337424
0,0,2,2,0,2,0,0,0,0,0,gptchats_60784,0.5454545454545454,80258789
2,2,3,3,2,2,2,2,2,2,0,gptchats_37804,2.0,80297609
0,0,2,2,0,1,0,0,0,0,0,gptchats_41992,0.4545454545454545,80335400
2,2,3,3,2,2,2,2,2,2,0,gptchats_28924,2.0,80331685
2,2,3,3,2,2,2,2,2,2,0,gptchats_70597,2.0,80231750
2,2,3,3,2,2,2,2,2,2,0,gptchats_6485,2.0,80231238
2,2,3,3,2,2,2,2,2,2,0,gptchats_23871,2.0,80295372
2,2,3,3,3,2,2,2,2,2,0,gptchats_65824,2.090909090909091,30353900
2,2,3,3,2,2,2,2,2,2,0,gptchats_62193,2.0,80344831
2,0,2,2,2,2,0,0,0,0,0,gptchats_72380,0.9090909090909092,9956023
2,2,3,3,2,2,2,2,2,2,0,gptchats_74929,2.0,99104231
1,1,2,2,1,1,0,0,0,0,0,gptchats_14763,0.7272727272727273,80236800
2,2,3,3,2,2,2,2,2,2,0,gptchats_42525,2.0,80332144
2,2,3,3,2,2,2,2,2,2,2,gptchats_54347,2.1818181818181817,80336337
0,1,2,2,1,2,1,1,1,1,0,gptchats_21900,1.0909090909090908,80239722
2,2,4,4,3,3,2,2,2,2,0,gptchats_56550,2.363636363636364,80339174
2,2,3,3,2,2,2,2,2,2,0,gptchats_66493,2.0,80231750
2,2,3,3,2,2,2,2,2,2,0,gptchats_38289,2.0,80336851
2,2,3,3,2,2,2,2,2,2,0,gptchats_18159,2.0,80235025
2,2,3,3,2,2,2,2,2,2,0,gptchats_61317,2.0,80344004
2,2,3,3,3,3,3,3,3,3,2,coaching_3991,2.727272727272727,80304467
2,2,3,3,2,2,2,2,2,2,0,gptchats_59688,2.0,80340150
2,2,3,3,2,2,2,2,2,2,0,gptchats_71104,2.0,80341391
0,0,2,2,0,0,0,0,0,0,0,gptchats_66478,0.3636363636363636,7046957
2,0,2,2,2,2,0,0,0,0,0,gptchats_67766,0.9090909090909092,7053137
2,2,3,3,2,2,2,2,2,2,0,gptchats_52905,2.0,80339327
2,2,3,3,2,3,2,2,2,2,0,coaching_20282,2.090909090909091,80346668
2,2,3,3,2,2,2,2,2,2,2,gptchats_15496,2.1818181818181817,80254313
2,2,3,3,2,2,2,2,2,2,0,gptchats_14788,2.0,80234675
2,2,2,2,2,2,2,2,2,2,0,coaching_19403,1.818181818181818,80346236
0,0,1,1,0,0,0,0,0,0,0,gptchats_7016,0.1818181818181818,80235018
2,0,2,2,2,2,0,0,0,0,0,gptchats_62178,0.9090909090909092,10348790
2,2,3,3,2,2,2,2,2,2,0,coaching_13754,2.0,80339127
2,2,3,3,2,2,2,2,2,2,0,gptchats_9985,2.0,80239929
2,2,3,2,2,2,2,2,2,2,0,gptchats_13959,1.9090909090909092,80228137
2,2,3,3,2,2,2,2,2,2,0,coaching_21822,2.0,20326097
2,2,3,3,2,2,2,2,2,2,0,gptchats_68333,2.0,99354047
2,2,3,3,2,2,2,2,2,2,0,gptchats_67000,2.0,9957262
4,4,5,4,5,5,4,4,4,4,4,coaching_18601,4.2727272727272725,80344749
0,0,2,2,0,0,0,0,0,0,0,gptchats_71662,0.3636363636363636,80333927
2,2,2,2,2,2,2,2,2,2,0,gptchats_68327,1.818181818181818,40360565
2,2,3,3,2,2,2,2,2,2,0,gptchats_67014,2.0,30357813
2,0,2,2,2,2,2,2,2,2,0,gptchats_21041,1.6363636363636365,80286414
2,2,3,3,2,2,2,2,2,2,0,gptchats_3502,2.0,80228175
0,0,2,2,0,1,0,0,0,0,0,gptchats_37623,0.4545454545454545,80336550
2,2,3,3,2,2,2,2,2,2,0,gptchats_7764,2.0,80236664
2,2,3,3,2,2,2,2,2,2,0,gptchats_75410,2.0,99112334
2,1,2,2,2,2,1,1,1,1,0,gptchats_24139,1.3636363636363635,80311058
2,2,3,3,2,2,2,2,2,2,0,gptchats_13795,2.0,80229378
2,2,3,3,2,2,2,2,2,2,0,gptchats_65603,2.0,5064160
0,0,2,2,0,0,0,0,0,0,0,gptchats_23656,0.3636363636363636,80307004
2,2,3,3,2,2,2,2,2,2,0,gptchats_22548,2.0,80290133
2,0,3,3,2,2,1,2,1,1,0,gptchats_55918,1.5454545454545454,80261928
2,2,4,4,3,3,2,2,2,2,0,gptchats_35034,2.363636363636364,80228855
4,4,4,4,4,4,4,4,4,4,4,coaching_21836,4.0,40355412
2,2,3,3,2,2,2,2,2,2,0,gptchats_7002,2.0,80234888
2,2,3,3,2,2,2,2,2,2,0,gptchats_28065,2.0,80329198
0,0,2,2,0,0,0,0,0,0,0,gptchats_38276,0.3636363636363636,80336848
4,2,4,4,4,4,4,4,4,4,0,coaching_22481,3.4545454545454546,20355844
2,0,2,2,2,2,0,2,2,2,0,gptchats_21727,1.4545454545454546,80290977
2,0,2,2,2,2,2,2,2,2,0,gptchats_52939,1.6363636363636365,80341135
0,0,1,1,0,0,0,0,0,0,0,gptchats_28225,0.1818181818181818,80328267
2,2,3,3,2,2,2,2,2,2,0,gptchats_44183,2.0,80255702
2,0,2,2,2,2,0,0,0,0,0,coaching_17412,0.9090909090909092,80339209
2,2,3,3,2,2,2,2,2,2,0,gptchats_22206,2.0,80291675
2,0,2,3,2,2,1,1,1,1,0,gptchats_62622,1.3636363636363635,10348810
2,2,3,3,2,2,2,2,2,2,0,gptchats_8319,2.0,80237465
2,2,3,3,2,2,2,2,2,2,0,gptchats_4523,2.0,80227597
0,0,2,2,2,2,0,0,0,0,0,gptchats_30602,0.7272727272727273,80331086
2,2,3,3,2,3,2,2,2,2,0,gptchats_67982,2.090909090909091,9956023
2,2,3,3,3,2,2,2,2,2,0,coaching_10507,2.090909090909091,80336967
2,0,2,2,2,2,0,0,0,0,0,gptchats_66444,0.9090909090909092,7061953
2,2,4,4,3,3,2,3,2,2,2,gptchats_68469,2.636363636363636,80336999
2,0,2,2,2,2,2,2,2,2,0,gptchats_2152,1.6363636363636365,80228223
0,0,2,2,2,2,0,0,0,0,0,gptchats_57699,0.7272727272727273,80343681
2,2,3,3,2,2,2,2,2,2,0,gptchats_71886,2.0,5048349
2,2,3,3,2,2,2,2,2,2,2,gptchats_50690,2.1818181818181817,80340446
3,3,4,4,3,3,3,3,3,3,2,coaching_19523,3.090909090909091,80346319
2,2,3,3,2,2,2,2,2,2,0,gptchats_66322,2.0,80240480
2,2,3,3,2,2,2,2,2,2,2,coaching_10261,2.1818181818181817,80333082
4,4,5,5,5,5,4,4,4,4,4,coaching_13768,4.363636363636363,80338925
0,0,2,2,0,1,0,0,0,0,0,gptchats_9761,0.4545454545454545,80232263
2,2,3,3,2,2,2,2,2,2,0,gptchats_6452,2.0,80234944
2,2,3,3,2,2,2,2,2,2,0,gptchats_72343,2.0,80229819
4,4,4,4,4,4,4,4,4,4,4,coaching_1610,4.0,80260675
2,2,3,3,2,2,2,2,2,2,0,gptchats_7980,2.0,80228504
2,2,3,3,2,2,2,2,2,2,0,gptchats_74732,2.0,99112961
2,2,3,3,2,2,2,2,2,2,0,gptchats_67028,2.0,40355679
0,0,1,1,0,0,0,0,0,0,0,gptchats_50684,0.1818181818181818,80339439
2,2,3,3,3,3,2,2,2,2,2,coaching_3007,2.363636363636364,80259282
0,0,2,2,0,0,0,0,0,0,0,gptchats_70554,0.3636363636363636,6086164
2,2,3,3,2,2,2,2,2,2,0,gptchats_16809,2.0,80254298
2,0,3,3,2,2,2,2,2,0,0,gptchats_4251,1.6363636363636365,80231384
0,0,1,1,0,0,0,0,0,0,0,gptchats_41789,0.1818181818181818,80331086
2,2,3,3,2,2,2,2,2,2,0,gptchats_67996,2.0,5040596
2,0,2,2,2,2,2,2,0,0,0,gptchats_4537,1.2727272727272727,80231914
0,0,2,2,0,1,0,0,0,0,0,gptchats_30616,0.4545454545454545,80332891
2,2,3,3,2,3,2,2,2,2,0,gptchats_66450,2.090909090909091,80351240
2,2,3,3,2,2,2,2,2,2,0,gptchats_69763,2.0,80229050
2,2,3,3,3,3,2,2,2,2,0,gptchats_37179,2.1818181818181817,80224967
2,1,2,2,1,2,1,1,1,1,0,gptchats_59878,1.2727272727272727,80346048
2,2,3,3,3,3,3,3,3,3,3,coaching_3761,2.8181818181818183,80301544
0,1,2,2,1,2,0,1,1,0,0,gptchats_19284,0.9090909090909092,80228665
2,2,3,3,2,2,2,2,2,2,0,gptchats_5629,2.0,80233595
2,0,4,3,2,2,0,0,0,0,0,gptchats_46958,1.181818181818182,80339071
2,2,3,3,3,3,3,3,3,3,2,gptchats_60021,2.727272727272727,80346535
2,2,3,3,2,2,2,2,2,2,0,gptchats_54384,2.0,80316154
2,2,3,3,2,2,2,2,2,2,2,gptchats_4250,2.1818181818181817,80231383
2,2,3,3,2,2,2,2,2,2,0,gptchats_20362,2.0,80282886
2,2,4,4,3,3,2,2,2,2,0,gptchats_40496,2.363636363636364,80337388
0,0,0,0,0,0,0,0,0,0,0,gptchats_12806,0.0,80239392
2,2,3,3,2,2,2,2,2,2,2,gptchats_22575,2.1818181818181817,80298796
2,0,3,3,2,2,0,0,0,0,0,gptchats_64520,1.0909090909090908,80228513
2,2,3,3,2,2,2,2,2,2,0,gptchats_55925,2.0,80231750
2,2,3,3,2,2,2,2,2,2,0,gptchats_65158,2.0,80261928
2,0,2,2,2,2,2,2,2,0,0,gptchats_22213,1.4545454545454546,80259442
2,2,4,4,3,3,3,3,2,2,0,gptchats_74055,2.5454545454545454,70103760
0,0,1,2,0,1,0,0,0,0,0,gptchats_70233,0.3636363636363636,30361032
2,2,3,3,3,3,2,2,2,2,0,gptchats_69762,2.1818181818181817,80333927
2,2,3,3,2,2,2,2,2,2,0,gptchats_11801,2.0,80234100
2,2,3,3,2,2,2,2,2,2,2,gptchats_20404,2.1818181818181817,80240280
2,1,2,2,2,2,1,1,1,1,0,gptchats_66451,1.3636363636363635,20258162
2,2,3,3,2,2,2,2,2,2,2,coaching_5311,2.1818181818181817,80233993
2,0,2,2,2,2,0,0,0,0,0,gptchats_67997,0.9090909090909092,7015974
2,2,3,3,3,3,2,2,2,2,0,gptchats_60034,2.1818181818181817,80346618
2,2,3,3,3,3,2,2,2,2,0,gptchats_68468,2.1818181818181817,80332879
2,2,3,3,2,2,2,2,2,2,0,gptchats_19291,2.0,80234604
0,0,2,2,0,0,0,0,0,0,0,gptchats_30603,0.3636363636363636,80333772
2,2,3,3,2,2,2,2,2,2,0,gptchats_22207,2.0,80296208
0,0,2,1,0,1,0,2,2,1,0,gptchats_9688,0.8181818181818182,80239477
2,2,3,3,2,3,2,2,2,2,0,gptchats_74041,2.090909090909091,99367863
2,2,4,4,3,3,2,3,2,2,0,gptchats_25568,2.4545454545454546,80313943
2,2,3,3,2,3,2,2,2,2,0,gptchats_9006,2.090909090909091,80226607
2,0,3,3,2,2,2,2,2,2,0,gptchats_73048,1.818181818181818,7083382
2,2,3,3,2,3,2,2,2,2,2,coaching_14006,2.272727272727273,80339210
2,2,3,3,3,3,2,2,2,2,2,gptchats_62145,2.363636363636364,80233921
2,2,3,3,2,2,2,2,2,2,0,gptchats_4244,2.0,80228166
0,0,2,2,0,0,0,0,0,0,0,gptchats_36514,0.3636363636363636,80336448
2,2,3,3,2,2,2,2,2,2,2,gptchats_21068,2.1818181818181817,80286587
0,0,2,3,2,2,0,0,0,0,0,gptchats_71887,0.8181818181818182,80341663
2,2,3,3,3,3,2,2,2,2,2,gptchats_60752,2.363636363636364,80346290
2,2,3,3,2,2,2,2,2,2,0,gptchats_18831,2.0,80240280
0,0,2,2,0,2,0,0,0,0,0,gptchats_1314,0.5454545454545454,80225435
2,2,3,3,3,2,2,2,2,2,2,coaching_15330,2.272727272727273,80335416
2,2,3,3,2,2,2,2,2,2,0,gptchats_22549,2.0,80298804
2,2,3,3,2,2,2,2,2,2,0,gptchats_32982,2.0,80334209
2,2,3,3,3,3,2,2,2,2,0,gptchats_33444,2.1818181818181817,80292993
2,2,3,3,3,3,2,2,2,2,0,gptchats_75411,2.1818181818181817,70112006
2,2,3,3,2,2,2,2,2,2,0,gptchats_69038,2.0,7010254
2,2,3,3,2,2,2,2,2,2,0,gptchats_58583,2.0,80331086
2,2,3,2,2,2,2,2,2,2,0,gptchats_59845,1.9090909090909092,80336545
2,2,2,2,2,2,2,2,2,2,0,gptchats_21726,1.818181818181818,80228878
0,1,2,2,1,2,1,1,1,1,0,gptchats_61302,1.0909090909090908,80238971
2,2,3,3,3,2,2,2,2,2,2,coaching_13027,2.272727272727273,80338939
2,2,3,3,2,2,2,2,2,2,0,gptchats_75377,2.0,70112006
2,2,3,3,2,3,2,2,2,2,0,coaching_14748,2.090909090909091,80339227
4,4,5,5,5,5,4,4,4,4,0,coaching_20297,4.0,9932659
2,2,3,3,2,2,2,2,2,2,0,gptchats_65170,2.0,10338356
2,2,3,3,2,2,2,2,2,2,0,gptchats_35747,2.0,80336126
2,2,3,3,2,2,2,2,2,2,0,gptchats_15497,2.0,80254314
4,2,4,4,4,4,4,4,4,4,0,coaching_20283,3.4545454545454546,80346759
2,0,3,3,2,2,2,2,2,2,0,gptchats_52904,1.818181818181818,80341117
2,2,3,3,2,2,2,2,2,2,0,gptchats_5600,2.0,80229173
2,0,2,3,2,2,2,2,2,2,0,gptchats_60008,1.7272727272727273,80346564
2,2,4,4,3,2,2,3,2,2,0,gptchats_69992,2.363636363636364,6001340
2,2,3,3,2,2,2,2,2,2,2,coaching_3748,2.1818181818181817,80301165
2,0,2,2,2,2,2,2,2,2,0,gptchats_59851,1.6363636363636365,80340519
2,2,3,3,2,3,2,2,2,2,0,coaching_15238,2.090909090909091,80339413
2,2,3,3,3,2,2,2,2,2,0,gptchats_16820,2.090909090909091,80252842
2,2,3,3,2,2,2,2,2,2,0,gptchats_27425,2.0,80326991
2,0,2,2,2,2,0,0,0,0,0,gptchats_61470,0.9090909090909092,80346723
2,2,3,3,3,2,2,2,2,2,0,gptchats_21054,2.090909090909091,80286498
2,0,2,2,2,2,0,0,0,0,0,gptchats_68332,0.9090909090909092,30361032
2,2,3,3,2,2,2,2,2,2,0,coaching_4741,2.0,80315202
